# {
#     "command": "/home/zhaojiaxin/anaconda3/envs/majiq/bin/voila --license /home/zhaojiaxin/sci_pjt/alt_spl/addon/majiq_license_academic_official.lic modulize --directory /cold_data/wangduo/AsimulatoR/majiq/simulate/voila --show-read-counts --show-per-sample-psi --untrimmed-exons --show-all -j 10 /cold_data/wangduo/AsimulatoR/majiq/splicegraph.sql /cold_data/wangduo/AsimulatoR/majiq/simulate/test-control.deltapsi.voila",
#     "dpsi_changing_threshold": 0.2,
#     "dpsi_nonchanging_threshold": 0.95,
#     "dpsi_probability_changing_threshold": 0.95,
#     "voila_version": "2.5.6.dev1+g8423f68b"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	event_id	complex	junction_name	junction_coord	denovo	intron	reference_exon_coord	spliced_with_coord	exons_skipped_coords	num_skipped_exons	event_non_changing	event_changing	junction_changing	test_median_reads	control_median_reads	test_median_psi	control_median_psi	control-test_median_dpsi	control-test_probability_changing	control-test_probability_non_changing
ENSG00000198837_6	ENSG00000198837	ENSG00000198837	1	-	ENSG00000198837:t:153933483-153933871	ENSG00000198837_6_MES_1	False	Proximal	153933871-153934135	False	False	153937488-153937614	153934135-153934302	153934135-153934302;153934760-153934964;153935833-153936188;153936542-153936748	4	False	False	False	21	24	3.803e-01	4.073e-01	1.045e-02	8.922e-03	3.521e-01
ENSG00000254154_5	ENSG00000254154	ENSG00000254154	1	-	ENSG00000254154:s:177971396-177971467	ENSG00000254154_5_MES_1	False	Distal	177933312-177971396	False	False	177971396-177971467	177933214-177933312	177933484-177933636;177936298-177936365;177937214-177937513;177939702-177939777;177940610-177940714;177941900-177942040;177944561-177944666;177946420-177946531;177947825-177947942;177951914-177951995;177954279-177954376;177958132-177958362;177958840-177961734;177964171-177964279;177965047-177965167;177965893-177966005;177967683-177968039	17	False	False	False	26	28	7.476e-01	7.453e-01	1.046e-03	1.507e-02	3.292e-01
ENSG00000254154_5	ENSG00000254154	ENSG00000254154	1	-	ENSG00000254154:s:177971396-177971467	ENSG00000254154_5_MES_1	False	Proximal	177968039-177971396	False	False	177971396-177971467	177967683-177968039	177933484-177933636;177936298-177936365;177937214-177937513;177939702-177939777;177940610-177940714;177941900-177942040;177944561-177944666;177946420-177946531;177947825-177947942;177951914-177951995;177954279-177954376;177958132-177958362;177958840-177961734;177964171-177964279;177965047-177965167;177965893-177966005;177967683-177968039	17	False	False	False	8	7	2.524e-01	2.547e-01	-1.046e-03	1.507e-02	3.292e-01
ENSG00000254154_5	ENSG00000254154	ENSG00000254154	1	-	ENSG00000254154:t:177933214-177933312	ENSG00000254154_5_MES_1	False	Distal	177933312-177971396	False	False	177933214-177933312	177971396-177971467	177933484-177933636;177936298-177936365;177937214-177937513;177939702-177939777;177940610-177940714;177941900-177942040;177944561-177944666;177946420-177946531;177947825-177947942;177951914-177951995;177954279-177954376;177958132-177958362;177958840-177961734;177964171-177964279;177965047-177965167;177965893-177966005;177967683-177968039	17	False	False	False	26	28	6.653e-01	6.281e-01	-1.906e-02	1.145e-02	3.243e-01
ENSG00000254154_5	ENSG00000254154	ENSG00000254154	1	-	ENSG00000254154:t:177933214-177933312	ENSG00000254154_5_MES_1	False	Proximal	177933312-177933484	False	False	177971396-177971467	177933484-177933636	177933484-177933636;177936298-177936365;177937214-177937513;177939702-177939777;177940610-177940714;177941900-177942040;177944561-177944666;177946420-177946531;177947825-177947942;177951914-177951995;177954279-177954376;177958132-177958362;177958840-177961734;177964171-177964279;177965047-177965167;177965893-177966005;177967683-177968039	17	False	False	False	13	15	3.347e-01	3.719e-01	1.906e-02	1.145e-02	3.243e-01
ENSG00000134644_1	ENSG00000134644	ENSG00000134644	1	-	ENSG00000134644:s:30964674-30964910	ENSG00000134644_1_MES_1	False	Distal	30950261-30964674	False	False	30964674-30964910	30950127-30950261	30952234-30952363;30953714-30953981	2	True	False	False	116	134	9.758e-01	9.785e-01	1.402e-04	6.718e-21	9.856e-01
ENSG00000134644_1	ENSG00000134644	ENSG00000134644	1	-	ENSG00000134644:s:30964674-30964910	ENSG00000134644_1_MES_1	False	Proximal				30964674-30964910		30952234-30952363;30953714-30953981	2	True	False				2.422e-02;9.758e-01	2.146e-02;9.785e-01		6.679e-21;6.718e-21	9.856e-01;9.856e-01
ENSG00000134644_1	ENSG00000134644	ENSG00000134644	1	-	ENSG00000134644:t:30950127-30950261	ENSG00000134644_1_MES_1	False	Distal	30950261-30964674	False	False	30950127-30950261	30964674-30964910	30952234-30952363;30953714-30953981	2	True	False	False	116	134	9.838e-01	9.789e-01	-1.596e-04	6.660e-21	9.935e-01
ENSG00000134644_1	ENSG00000134644	ENSG00000134644	1	-	ENSG00000134644:t:30950127-30950261	ENSG00000134644_1_MES_1	False	Proximal				30964674-30964910		30952234-30952363;30953714-30953981	2	True	False				9.838e-01;1.625e-02	9.789e-01;2.107e-02		6.660e-21;6.612e-21	9.935e-01;9.935e-01
ENSG00000143127_3	ENSG00000143127	ENSG00000143127	1	-	ENSG00000143127:s:145902454-145902961	ENSG00000143127_3_MES_1	False	Distal	145900993-145902454	False	False	145902454-145902961	145900790-145900993	145901135-145901278;145901516-145901664;145901877-145902021;145902246-145902319	4	False	False	False	5	12	1.714e-02	1.027e-01	7.662e-02	3.027e-05	1.499e-01
ENSG00000143127_3	ENSG00000143127	ENSG00000143127	1	-	ENSG00000143127:s:145902454-145902961	ENSG00000143127_3_MES_1	False	Proximal	145902319-145902454	False	False	145902454-145902961	145902246-145902319	145901135-145901278;145901516-145901664;145901877-145902021;145902246-145902319	4	False	False	False	244	124	9.829e-01	8.973e-01	-7.662e-02	3.027e-05	1.499e-01
ENSG00000143127_3	ENSG00000143127	ENSG00000143127	1	-	ENSG00000143127:t:145900790-145900993	ENSG00000143127_3_MES_1	False	Distal	145900993-145902454	False	False	145900790-145900993	145902454-145902961	145901135-145901278;145901516-145901664;145901877-145902021;145902246-145902319	4	False	False	False	5	12	1.813e-02	1.047e-01	7.439e-02	3.980e-05	1.665e-01
ENSG00000143127_3	ENSG00000143127	ENSG00000143127	1	-	ENSG00000143127:t:145900790-145900993	ENSG00000143127_3_MES_1	False	Proximal	145900993-145901135	False	False	145902454-145902961	145901135-145901278	145901135-145901278;145901516-145901664;145901877-145902021;145902246-145902319	4	False	False	False	247	123	9.819e-01	8.953e-01	-7.439e-02	3.980e-05	1.665e-01
ENSG00000069702_2	ENSG00000069702	ENSG00000069702	1	-	ENSG00000069702:s:91727659-91727919	ENSG00000069702_2_MES_1	False	Distal	91716708-91727659	False	False	91727659-91727918	91716656-91716708	91719312-91719464;91719893-91720230;91721955-91722144	3	True	False	False	3285	6592	9.990e-01	9.998e-01	7.772e-16	6.565e-21	1.000e+00
ENSG00000069702_2	ENSG00000069702	ENSG00000069702	1	-	ENSG00000069702:s:91727659-91727919	ENSG00000069702_2_MES_1	False	Proximal				91727659-91727918		91719312-91719464;91719893-91720230;91721955-91722144	3	True	False				9.657e-04;9.990e-01	2.277e-04;9.998e-01		6.565e-21;6.565e-21	1.000e+00;1.000e+00
ENSG00000069702_2	ENSG00000069702	ENSG00000069702	1	-	ENSG00000069702:t:91716568-91716708	ENSG00000069702_2_MES_1	False	Distal	91716708-91727659	False	False	91716656-91716708	91727659-91727918	91719312-91719464;91719893-91720230;91721955-91722144	3	True	False	False	3285	6592	9.986e-01	9.999e-01	7.772e-16	6.565e-21	1.000e+00
ENSG00000069702_2	ENSG00000069702	ENSG00000069702	1	-	ENSG00000069702:t:91716568-91716708	ENSG00000069702_2_MES_1	False	Proximal				91727659-91727918		91719312-91719464;91719893-91720230;91721955-91722144	3	True	False				9.986e-01;1.430e-03	9.999e-01;7.620e-05		6.565e-21;6.565e-21	1.000e+00;1.000e+00
ENSG00000286389_1	ENSG00000286389	ENSG00000286389	1	+	ENSG00000286389:s:227787391-227787467	ENSG00000286389_1_MES_1	False	Distal	227787467-227789105	False	False	227787391-227787467	227789105-227792179	227787652-227788011;227788521-227788899	2	False	False	False	3	5	1.819e-01	2.355e-01	3.143e-02	5.300e-02	2.147e-01
ENSG00000286389_1	ENSG00000286389	ENSG00000286389	1	+	ENSG00000286389:s:227787391-227787467	ENSG00000286389_1_MES_1	False	Proximal	227787467-227787652	False	False	227787391-227787467	227787652-227788011	227787652-227788011;227788521-227788899	2	False	False	False	14	14	8.181e-01	7.645e-01	-3.143e-02	5.300e-02	2.147e-01
ENSG00000286389_1	ENSG00000286389	ENSG00000286389	1	+	ENSG00000286389:t:227789105-227792179	ENSG00000286389_1_MES_1	False	Distal	227787467-227789105	False	False	227789105-227792179	227787391-227787467	227787652-227788011;227788521-227788899	2	False	False	False	3	5	1.818e-01	2.757e-01	5.183e-02	8.630e-02	1.715e-01
ENSG00000286389_1	ENSG00000286389	ENSG00000286389	1	+	ENSG00000286389:t:227789105-227792179	ENSG00000286389_1_MES_1	False	Proximal	227788899-227789105	False	False	227787391-227787467	227788521-227788899	227787652-227788011;227788521-227788899	2	False	False	False	14	13	8.182e-01	7.243e-01	-5.183e-02	8.630e-02	1.715e-01
ENSG00000230021_1	ENSG00000230021	ENSG00000230021	1	-	ENSG00000230021:s:827670-827796	ENSG00000230021_1_MES_1	True	Distal	586955-827670	False	False	827670-827796	586821-586955	601398-601577;607955-608056	2	True	False	False	71	77	9.935e-01	9.979e-01	6.869e-06	6.577e-21	9.998e-01
ENSG00000230021_1	ENSG00000230021	ENSG00000230021	1	-	ENSG00000230021:s:827670-827796	ENSG00000230021_1_MES_1	True	Proximal				827670-827796		601398-601577;607955-608056	2	True	False				6.495e-03;9.935e-01	2.132e-03;9.979e-01		6.567e-21;6.577e-21	9.998e-01;9.998e-01
ENSG00000230021_1	ENSG00000230021	ENSG00000230021	1	-	ENSG00000230021:t:586821-586955	ENSG00000230021_1_MES_1	True	Distal	586955-827670	False	False	586821-586955	827670-827796	601398-601577;607955-608056	2	True	False	False	71	77	9.978e-01	9.979e-01	1.916e-08	6.576e-21	1.000e+00
ENSG00000230021_1	ENSG00000230021	ENSG00000230021	1	-	ENSG00000230021:t:586821-586955	ENSG00000230021_1_MES_1	True	Proximal				827670-827796		601398-601577;607955-608056	2	True	False				9.978e-01;2.232e-03	9.979e-01;2.132e-03		6.576e-21;6.565e-21	1.000e+00;1.000e+00
ENSG00000226476_1	ENSG00000226476	ENSG00000226476	1	-	ENSG00000226476:s:60640011-60640258	ENSG00000226476_1_MES_1	False	Distal	60524106-60640011	False	False	60640011-60640258	60519963-60524106	60528919-60529249;60537681-60537788;60539095-60540433;60540780-60542411;60543477-60543521;60554473-60554568;60555261-60555836;60567499-60569107;60573338-60573413;60579487-60580457;60588037-60588162;60595505-60596373;60600127-60601677;60622497-60622712	14	False	True	True	123	58	6.678e-01	2.901e-01	-3.812e-01	1.000e+00	0.000e+00
ENSG00000226476_1	ENSG00000226476	ENSG00000226476	1	-	ENSG00000226476:s:60640011-60640258	ENSG00000226476_1_MES_1	False	Proximal	60622712-60640011	False	False	60640011-60640258	60622497-60622712	60528919-60529249;60537681-60537788;60539095-60540433;60540780-60542411;60543477-60543521;60554473-60554568;60555261-60555836;60567499-60569107;60573338-60573413;60579487-60580457;60588037-60588162;60595505-60596373;60600127-60601677;60622497-60622712	14	False	True	True	63	141	3.322e-01	7.099e-01	3.812e-01	1.000e+00	7.025e-19
ENSG00000226476_1	ENSG00000226476	ENSG00000226476	1	-	ENSG00000226476:t:60519963-60524106	ENSG00000226476_1_MES_1	False	Distal	60524106-60640011	False	False	60519963-60524106	60640011-60640258	60528919-60529249;60537681-60537788;60539095-60540433;60540780-60542411;60543477-60543521;60554473-60554568;60555261-60555836;60567499-60569107;60573338-60573413;60579487-60580457;60588037-60588162;60595505-60596373;60600127-60601677;60622497-60622712	14	False	True	True	123	58	6.306e-01	2.826e-01	-3.508e-01	9.993e-01	1.499e-14
ENSG00000226476_1	ENSG00000226476	ENSG00000226476	1	-	ENSG00000226476:t:60519963-60524106	ENSG00000226476_1_MES_1	False	Proximal	60524106-60528919	False	False	60640011-60640258	60528919-60529249	60528919-60529249;60537681-60537788;60539095-60540433;60540780-60542411;60543477-60543521;60554473-60554568;60555261-60555836;60567499-60569107;60573338-60573413;60579487-60580457;60588037-60588162;60595505-60596373;60600127-60601677;60622497-60622712	14	False	True	True	73	153	3.694e-01	7.174e-01	3.508e-01	9.993e-01	1.715e-14
ENSG00000237435_1	ENSG00000237435	ENSG00000237435	1	+	ENSG00000237435:s:95937901-95938045	ENSG00000237435_1_MES_1	False	Distal	95938045-96005757	False	False	95937901-95938045	96005757-96005867	95991977-95992509;95995235-95995844;95996121-95996194;96002101-96002212;96003363-96003444	5	False	False	False	28	24	9.476e-01	8.823e-01	-4.183e-02	1.340e-02	2.653e-01
ENSG00000237435_1	ENSG00000237435	ENSG00000237435	1	+	ENSG00000237435:s:95937901-95938045	ENSG00000237435_1_MES_1	False	Proximal	95938045-95991977	False	False	95937901-95938045	95991977-95992509	95991977-95992509;95995235-95995844;95996121-95996194;96002101-96002212;96003363-96003444	5	False	False	False	2	5	5.238e-02	1.177e-01	4.183e-02	1.340e-02	2.653e-01
ENSG00000237435_1	ENSG00000237435	ENSG00000237435	1	+	ENSG00000237435:t:96005757-96005867	ENSG00000237435_1_MES_1	False	Distal	95938045-96005757	False	False	96005757-96005867	95937901-95938045	95991977-95992509;95995235-95995844;95996121-95996194;96002101-96002212;96003363-96003444	5	False	False	False	28	24	8.840e-01	8.011e-01	-5.302e-02	3.269e-02	2.063e-01
ENSG00000237435_1	ENSG00000237435	ENSG00000237435	1	+	ENSG00000237435:t:96005757-96005867	ENSG00000237435_1_MES_1	False	Proximal	96003444-96005757	False	False	95937901-95938045	96003363-96003444	95991977-95992509;95995235-95995844;95996121-95996194;96002101-96002212;96003363-96003444	5	False	False	False	2	5	1.160e-01	1.989e-01	5.302e-02	3.269e-02	2.063e-01
ENSG00000142676_1	ENSG00000142676	ENSG00000142676	1	+	ENSG00000142676:s:23691742-23692060	ENSG00000142676_1_MES_1	False	Distal	23692060-23694660	False	False	23691742-23692060	23694660-23695946	23692306-23692759;23693807-23693913	2	False	False	False	191	207	1.103e-01	1.189e-01	1.335e-03	6.152e-21	9.566e-01
ENSG00000142676_1	ENSG00000142676	ENSG00000142676	1	+	ENSG00000142676:s:23691742-23692060	ENSG00000142676_1_MES_1	False	Proximal	23692060-23692306	False	False	23691742-23692060	23692306-23692759	23692306-23692759;23693807-23693913	2	False	False	False	1542	1522	8.897e-01	8.811e-01	-1.335e-03	6.176e-21	9.566e-01
ENSG00000142676_1	ENSG00000142676	ENSG00000142676	1	+	ENSG00000142676:t:23694660-23695946	ENSG00000142676_1_MES_1	False	Distal	23692060-23694660	False	False	23694660-23695946	23691742-23692060	23692306-23692759;23693807-23693913	2	False	False	False	191	207	1.113e-01	1.172e-01	1.741e-03	6.254e-21	9.441e-01
ENSG00000142676_1	ENSG00000142676	ENSG00000142676	1	+	ENSG00000142676:t:23694660-23695946	ENSG00000142676_1_MES_1	False	Proximal	23693913-23694660	False	False	23691742-23692060	23693807-23693913	23692306-23692759;23693807-23693913	2	False	False	False	1530	1557	8.887e-01	8.828e-01	-1.741e-03	6.286e-21	9.441e-01
ENSG00000090621_1	ENSG00000090621	ENSG00000090621	1	-	ENSG00000090621:s:39575759-39576790	ENSG00000090621_1_MES_1	False	Distal	39562203-39575759	False	False	39575759-39576790	39560709-39562203	39562323-39565001;39565106-39565378;39567357-39567517;39567751-39568939;39569495-39569689;39569863-39570002;39571097-39571349;39571607-39571705;39572393-39575095;39575632-39575686	10	False	False	False	78	77	1.208e-01	1.102e-01	-3.556e-03	6.888e-21	8.818e-01
ENSG00000090621_1	ENSG00000090621	ENSG00000090621	1	-	ENSG00000090621:s:39575759-39576790	ENSG00000090621_1_MES_1	False	Proximal	39575686-39575759	False	False	39575759-39576790	39575632-39575686	39562323-39565001;39565106-39565378;39567357-39567517;39567751-39568939;39569495-39569689;39569863-39570002;39571097-39571349;39571607-39571705;39572393-39575095;39575632-39575686	10	False	False	False	580	623	8.792e-01	8.898e-01	3.556e-03	6.823e-21	8.818e-01
ENSG00000090621_1	ENSG00000090621	ENSG00000090621	1	-	ENSG00000090621:t:39560709-39562203	ENSG00000090621_1_MES_1	False	Distal	39562203-39575759	False	False	39560709-39562203	39575759-39576790	39562323-39565001;39565106-39565378;39567357-39567517;39567751-39568939;39569495-39569689;39569863-39570002;39571097-39571349;39571607-39571705;39572393-39575095;39575632-39575686	10	False	False	False	78	77	1.173e-01	1.080e-01	-4.638e-03	7.400e-21	8.373e-01
ENSG00000090621_1	ENSG00000090621	ENSG00000090621	1	-	ENSG00000090621:t:39560709-39562203	ENSG00000090621_1_MES_1	False	Proximal	39562203-39562323	False	False	39575759-39576790	39562323-39565001	39562323-39565001;39565106-39565378;39567357-39567517;39567751-39568939;39569495-39569689;39569863-39570002;39571097-39571349;39571607-39571705;39572393-39575095;39575632-39575686	10	False	False	False	631	636	8.827e-01	8.920e-01	4.638e-03	7.316e-21	8.373e-01
ENSG00000126106_1	ENSG00000126106	ENSG00000126106	1	-	ENSG00000126106:s:44674331-44674481	ENSG00000126106_1_MES_1	False	Distal	44636457-44674331	False	False	44674331-44674481	44635238-44636457	44645360-44645464;44653247-44655209;44660174-44660295	3	False	False	False	311	331	9.150e-01	9.327e-01	6.306e-03	7.674e-21	8.276e-01
ENSG00000126106_1	ENSG00000126106	ENSG00000126106	1	-	ENSG00000126106:s:44674331-44674481	ENSG00000126106_1_MES_1	False	Proximal	44660295-44674331	False	False	44674331-44674481	44660174-44660295	44645360-44645464;44653247-44655209;44660174-44660295	3	False	False	False	28	22	8.496e-02	6.732e-02	-6.306e-03	7.815e-21	8.276e-01
ENSG00000126106_1	ENSG00000126106	ENSG00000126106	1	-	ENSG00000126106:t:44635238-44636457	ENSG00000126106_1_MES_1	False	Distal	44636457-44674331	False	False	44635238-44636457	44674331-44674481	44645360-44645464;44653247-44655209;44660174-44660295	3	False	False	False	311	331	8.969e-01	8.662e-01	-1.621e-02	2.479e-15	6.407e-01
ENSG00000126106_1	ENSG00000126106	ENSG00000126106	1	-	ENSG00000126106:t:44635238-44636457	ENSG00000126106_1_MES_1	False	Proximal	44636457-44645360	False	False	44674331-44674481	44645360-44645464	44645360-44645464;44653247-44655209;44660174-44660295	3	False	False	False	38	50	1.031e-01	1.338e-01	1.621e-02	2.109e-15	6.407e-01
ENSG00000196182_1	ENSG00000196182	ENSG00000196182	1	-	ENSG00000196182:s:36358737-36358837	ENSG00000196182_1_MES_1	False	Distal	36343448-36358737	False	False	36358737-36358837	36339624-36343448	36343860-36343979;36344120-36344264;36348700-36348815;36354364-36354416;36355205-36355433;36358239-36358382	6	False	False	False	44	92	6.895e-01	9.258e-01	2.310e-01	7.274e-01	3.395e-05
ENSG00000196182_1	ENSG00000196182	ENSG00000196182	1	-	ENSG00000196182:s:36358737-36358837	ENSG00000196182_1_MES_1	False	Proximal	36358382-36358737	False	False	36358737-36358837	36358239-36358382	36343860-36343979;36344120-36344264;36348700-36348815;36354364-36354416;36355205-36355433;36358239-36358382	6	False	False	False	19	8	3.105e-01	7.424e-02	-2.310e-01	7.274e-01	3.395e-05
ENSG00000196182_1	ENSG00000196182	ENSG00000196182	1	-	ENSG00000196182:t:36339624-36343448	ENSG00000196182_1_MES_1	False	Distal	36343448-36358737	False	False	36339624-36343448	36358737-36358837	36343860-36343979;36344120-36344264;36348700-36348815;36354364-36354416;36355205-36355433;36358239-36358382	6	False	False	False	44	92	7.136e-01	9.370e-01	2.242e-01	6.666e-01	5.418e-04
ENSG00000196182_1	ENSG00000196182	ENSG00000196182	1	-	ENSG00000196182:t:36339624-36343448	ENSG00000196182_1_MES_1	False	Proximal	36343448-36343860	False	False	36358737-36358837	36343860-36343979	36343860-36343979;36344120-36344264;36348700-36348815;36354364-36354416;36355205-36355433;36358239-36358382	6	False	False	False	18	6	2.864e-01	6.302e-02	-2.242e-01	6.666e-01	5.418e-04
ENSG00000065978_1	ENSG00000065978	ENSG00000065978	1	+	ENSG00000065978:s:42696199-42696288	ENSG00000065978_1_MES_1	False	Distal	42696288-42701981	False	False	42696199-42696288	42701981-42703805	42696642-42696944;42697180-42697262;42700781-42701046	3	False	False	False	13	14	6.074e-01	7.327e-01	9.083e-02	1.848e-01	9.493e-02
ENSG00000065978_1	ENSG00000065978	ENSG00000065978	1	+	ENSG00000065978:s:42696199-42696288	ENSG00000065978_1_MES_1	False	Proximal	42696288-42696642	False	False	42696199-42696288	42696642-42696944	42696642-42696944;42697180-42697262;42700781-42701046	3	False	False	False	8	5	3.926e-01	2.673e-01	-9.083e-02	1.848e-01	9.493e-02
ENSG00000065978_1	ENSG00000065978	ENSG00000065978	1	+	ENSG00000065978:t:42701981-42703805	ENSG00000065978_1_MES_1	False	Distal	42696288-42701981	False	False	42701981-42703805	42696199-42696288	42696642-42696944;42697180-42697262;42700781-42701046	3	False	False	False	13	14	4.852e-01	7.386e-01	2.301e-01	6.192e-01	8.970e-03
ENSG00000065978_1	ENSG00000065978	ENSG00000065978	1	+	ENSG00000065978:t:42701981-42703805	ENSG00000065978_1_MES_1	False	Proximal	42701046-42701981	False	False	42696199-42696288	42700781-42701046	42696642-42696944;42697180-42697262;42700781-42701046	3	False	False	False	13	6	5.148e-01	2.614e-01	-2.301e-01	6.192e-01	8.970e-03
ENSG00000290385_1	ENSG00000290385	ENSG00000290385	1	-	ENSG00000290385:s:504470-505103	ENSG00000290385_1_MES_1	True	Distal	501620-504980	True	False	504980-505103	501615-501620	502187-502243;502465-503095	2	False	False	False	187	188	3.774e-01	3.493e-01	-1.804e-02	2.867e-06	5.397e-01
ENSG00000290385_1	ENSG00000290385	ENSG00000290385	1	-	ENSG00000290385:s:504470-505103	ENSG00000290385_1_MES_1	True	Proximal	503095-504980	True	False	504980-505103	502465-503095	502187-502243;502465-503095	2	False	False	False	245	123	5.044e-01	4.533e-01	-3.831e-02	1.047e-03	3.053e-01
ENSG00000290385_1	ENSG00000290385	ENSG00000290385	1	-	ENSG00000290385:t:501556-501620	ENSG00000290385_1_MES_1	True	Distal	501620-504980	True	False	501615-501620	504980-505103	502187-502243;502465-503095	2	False	False	False	187	188	8.476e-01	7.364e-01	-9.756e-02	5.189e-02	8.288e-02
ENSG00000290385_1	ENSG00000290385	ENSG00000290385	1	-	ENSG00000290385:t:501556-501620	ENSG00000290385_1_MES_1	True	Proximal	501620-502187	False	True	504980-505103	502187-502243	502187-502243;502465-503095	2	False	False	False	22	21	1.505e-01	2.623e-01	9.940e-02	5.497e-02	7.930e-02
ENSG00000290385_2	ENSG00000290385	ENSG00000290385	1	-	ENSG00000290385:s:495277-495476	ENSG00000290385_2_MES_1	False	Distal	485208-495277	False	False	495277-495476	484832-485208	494382-494898;494992-495049	2	True	False	False	32	33	9.946e-01	9.952e-01	2.242e-05	6.751e-11	9.979e-01
ENSG00000290385_2	ENSG00000290385	ENSG00000290385	1	-	ENSG00000290385:s:495277-495476	ENSG00000290385_2_MES_1	False	Proximal				495277-495476		494382-494898;494992-495049	2	True	False				5.406e-03;9.946e-01	4.808e-03;9.952e-01		6.581e-21;6.751e-11	9.979e-01;9.979e-01
ENSG00000290385_2	ENSG00000290385	ENSG00000290385	1	-	ENSG00000290385:t:484832-485208	ENSG00000290385_2_MES_1	False	Distal	485208-495277	False	False	484832-485208	495277-495476	494382-494898;494992-495049	2	True	False	False	32	33	9.946e-01	9.952e-01	2.242e-05	6.751e-11	9.979e-01
ENSG00000290385_2	ENSG00000290385	ENSG00000290385	1	-	ENSG00000290385:t:484832-485208	ENSG00000290385_2_MES_1	False	Proximal				495277-495476		494382-494898;494992-495049	2	True	False				9.946e-01;5.406e-03	9.952e-01;4.808e-03		6.751e-11;6.581e-21	9.979e-01;9.979e-01
ENSG00000117425_6	ENSG00000117425	ENSG00000117425	1	-	ENSG00000117425:s:44828982-44829074	ENSG00000117425_6_MES_1	False	Distal	44822669-44828982	False	False	44828982-44829074	44821938-44822669	44823069-44823168;44823243-44823385;44826250-44826387;44826488-44826768;44826902-44827082;44827167-44827309;44827402-44827714;44827843-44828191;44828296-44828414;44828506-44828631	10	False	False	False	7	11	1.429e-01	3.215e-01	1.697e-01	3.695e-01	1.754e-02
ENSG00000117425_6	ENSG00000117425	ENSG00000117425	1	-	ENSG00000117425:s:44828982-44829074	ENSG00000117425_6_MES_1	False	Proximal	44828631-44828982	False	False	44828982-44829074	44828506-44828631	44823069-44823168;44823243-44823385;44826250-44826387;44826488-44826768;44826902-44827082;44827167-44827309;44827402-44827714;44827843-44828191;44828296-44828414;44828506-44828631	10	False	False	False	42	25	8.571e-01	6.785e-01	-1.697e-01	3.695e-01	1.754e-02
ENSG00000117425_6	ENSG00000117425	ENSG00000117425	1	-	ENSG00000117425:t:44821938-44822669	ENSG00000117425_6_MES_1	False	Distal	44822669-44828982	False	False	44821938-44822669	44828982-44829074	44823069-44823168;44823243-44823385;44826250-44826387;44826488-44826768;44826902-44827082;44827167-44827309;44827402-44827714;44827843-44828191;44828296-44828414;44828506-44828631	10	False	False	False	7	11	1.337e-01	3.396e-01	1.886e-01	4.469e-01	1.024e-02
ENSG00000117425_6	ENSG00000117425	ENSG00000117425	1	-	ENSG00000117425:t:44821938-44822669	ENSG00000117425_6_MES_1	False	Proximal	44822669-44823069	False	False	44828982-44829074	44823069-44823168	44823069-44823168;44823243-44823385;44826250-44826387;44826488-44826768;44826902-44827082;44827167-44827309;44827402-44827714;44827843-44828191;44828296-44828414;44828506-44828631	10	False	False	False	42	23	8.663e-01	6.604e-01	-1.886e-01	4.469e-01	1.024e-02
ENSG00000143624_2	ENSG00000143624	ENSG00000143624	1	+	ENSG00000143624:s:153753701-153753818	ENSG00000143624_2_MES_1	False	Distal	153753818-153764118	False	False	153753701-153753818	153764118-153764221	153754642-153754739;153757572-153757763;153759526-153759613;153759674-153761676;153762728-153762847;153763233-153763362;153763832-153763886	7	False	False	False	2	3	2.205e-02	7.537e-02	3.679e-02	1.204e-04	3.990e-01
ENSG00000143624_2	ENSG00000143624	ENSG00000143624	1	+	ENSG00000143624:s:153753701-153753818	ENSG00000143624_2_MES_1	False	Proximal	153753818-153754642	False	False	153753701-153753818	153754642-153754739	153754642-153754739;153757572-153757763;153759526-153759613;153759674-153761676;153762728-153762847;153763233-153763362;153763832-153763886	7	False	False	False	104	49	9.780e-01	9.246e-01	-3.679e-02	1.204e-04	3.990e-01
ENSG00000143624_2	ENSG00000143624	ENSG00000143624	1	+	ENSG00000143624:t:153764118-153764221	ENSG00000143624_2_MES_1	False	Distal	153753818-153764118	False	False	153764118-153764221	153753701-153753818	153754642-153754739;153757572-153757763;153759526-153759613;153759674-153761676;153762728-153762847;153763233-153763362;153763832-153763886	7	False	False	False	2	3	2.425e-02	6.649e-02	3.037e-02	1.126e-04	4.566e-01
ENSG00000143624_2	ENSG00000143624	ENSG00000143624	1	+	ENSG00000143624:t:153764118-153764221	ENSG00000143624_2_MES_1	False	Proximal	153763886-153764118	False	False	153753701-153753818	153763832-153763886	153754642-153754739;153757572-153757763;153759526-153759613;153759674-153761676;153762728-153762847;153763233-153763362;153763832-153763886	7	False	False	False	101	53	9.758e-01	9.335e-01	-3.037e-02	1.126e-04	4.566e-01
ENSG00000203710_1	ENSG00000203710	ENSG00000203710	1	+	ENSG00000203710:s:207542182-207542580	ENSG00000203710_1_MES_1	True	Distal	207542303-207577927	True	False	207542182-207542303	207577927-207578203	207545308-207545484;207545576-207545678;207547271-207547356;207550735-207550953;207551964-207552143;207552752-207552851;207558538-207558623;207559050-207559484;207560739-207561137;207563864-207564040;207564132-207564234;207565838-207565923;207567824-207568042;207569059-207569238;207569847-207570653;207575595-207575680	16	False	False	False	564	284	6.125e-01	6.033e-01	-3.714e-03	5.832e-15	6.748e-01
