# {
#     "command": "/home/zhaojiaxin/anaconda3/envs/majiq/bin/voila --license /home/zhaojiaxin/sci_pjt/alt_spl/addon/majiq_license_academic_official.lic modulize --directory /cold_data/wangduo/AsimulatoR/majiq/simulate/voila --show-read-counts --show-per-sample-psi --untrimmed-exons --show-all -j 10 /cold_data/wangduo/AsimulatoR/majiq/splicegraph.sql /cold_data/wangduo/AsimulatoR/majiq/simulate/test-control.deltapsi.voila",
#     "dpsi_changing_threshold": 0.2,
#     "dpsi_nonchanging_threshold": 0.95,
#     "dpsi_probability_changing_threshold": 0.95,
#     "voila_version": "2.5.6.dev1+g8423f68b"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	cassette	tandem_cassette	alt3	alt5	putative_alt3	putative_alt5	alt3_5	mxe	ir	ale	afe	putative_ale	putative_afe	orphan_junc	other	multi_exon_spanning	complex	denovo_juncs	denovo_introns	num_events	module_event_combination
ENSG00000235038_1	ENSG00000235038	ENSG00000235038	1	+	ENSG00000235038:t:58080011-58080274;ENSG00000235038:s:58060139-58060307		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000160781_1	ENSG00000160781	ENSG00000160781	1	-	ENSG00000160781:s:156247510-156247632;ENSG00000160781:t:156244582-156244672		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000236434_1	ENSG00000236434	ENSG00000236434	1	-	ENSG00000236434:s:51265940-51266074			1														False	0	0	1	alt3^1
ENSG00000227733_1	ENSG00000227733	ENSG00000227733	1	-	ENSG00000227733:s:148216039-148216305			1														False	0	0	1	alt3^1
ENSG00000227722_1	ENSG00000227722	ENSG00000227722	1	+	ENSG00000227722:s:168368824-168370030										1							False	0	0	1	ale^1
ENSG00000116833_1	ENSG00000116833	ENSG00000116833	1	+	ENSG00000116833:s:200039658-200039795;ENSG00000116833:t:200173963-200177420																1	False	0	0	1	multi_exon_spanning^1
ENSG00000077152_1	ENSG00000077152	ENSG00000077152	1	-	ENSG00000077152:s:202334989-202335818										1							False	0	0	1	ale^1
ENSG00000116996_1	ENSG00000116996	ENSG00000116996	1	-	ENSG00000116996:s:237882742-237882846										1							False	0	0	1	ale^1
ENSG00000230714_1	ENSG00000230714	ENSG00000230714	1	+	ENSG00000230714:s:218031835-218031961			1														False	0	0	1	alt3^1
ENSG00000116984_1	ENSG00000116984	ENSG00000116984	1	+	ENSG00000116984:s:236826829-236826896										1							False	0	0	1	ale^1
ENSG00000116984_2	ENSG00000116984	ENSG00000116984	1	+	ENSG00000116984:s:236852521-236852637			1														False	0	0	1	alt3^1
ENSG00000116984_3	ENSG00000116984	ENSG00000116984	1	+	ENSG00000116984:s:236852948-236853088									1								False	0	0	1	ir^1
ENSG00000116984_4	ENSG00000116984	ENSG00000116984	1	+	ENSG00000116984:t:236897006-236897118																1	False	0	0	1	multi_exon_spanning^1
ENSG00000116984_5	ENSG00000116984	ENSG00000116984	1	+	ENSG00000116984:s:236897006-236897118;ENSG00000116984:t:236907045-236907206	1																False	0	0	1	cassette^1
ENSG00000231718_1	ENSG00000231718	ENSG00000231718	1	+	ENSG00000231718:s:199148598-199148737			1														False	0	0	1	alt3^1
ENSG00000237352_1	ENSG00000237352	ENSG00000237352	1	+	ENSG00000237352:t:58953859-58953919											1						False	0	0	1	afe^1
ENSG00000237352_2	ENSG00000237352	ENSG00000237352	1	+	ENSG00000237352:s:58953859-58953919			1														False	0	0	1	alt3^1
ENSG00000237352_3	ENSG00000237352	ENSG00000237352	1	+	ENSG00000237352:s:59021127-59021286;ENSG00000237352:t:59032861-59033231								1									False	0	0	1	mxe^1
ENSG00000237352_4	ENSG00000237352	ENSG00000237352	1	+	ENSG00000237352:t:59126984-59127062;ENSG00000237352:s:59032861-59033231		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000237352_5	ENSG00000237352	ENSG00000237352	1	+	ENSG00000237352:s:59126984-59127062									1								False	0	0	1	ir^1
ENSG00000237352_6	ENSG00000237352	ENSG00000237352	1	+	ENSG00000237352:s:59132930-59133128				1													False	0	0	1	alt5^1
ENSG00000237352_7	ENSG00000237352	ENSG00000237352	1	+	ENSG00000237352:t:59201367-59201458;ENSG00000237352:s:59149901-59150550	1																False	0	0	1	cassette^1
ENSG00000237352_8	ENSG00000237352	ENSG00000237352	1	+	ENSG00000237352:s:59201367-59201458										1							False	0	0	1	ale^1
ENSG00000198837_1	ENSG00000198837	ENSG00000198837	1	-	ENSG00000198837:t:153944058-153944397											1						False	0	0	1	afe^1
ENSG00000198837_2	ENSG00000198837	ENSG00000198837	1	-	ENSG00000198837:s:153944058-153944397			1														False	0	0	1	alt3^1
ENSG00000198837_3	ENSG00000198837	ENSG00000198837	1	-	ENSG00000198837:s:153942878-153943130				1													False	0	0	1	alt5^1
ENSG00000198837_4	ENSG00000198837	ENSG00000198837	1	-	ENSG00000198837:t:153940431-153940652;ENSG00000198837:s:153941869-153942625								1									False	0	0	1	mxe^1
ENSG00000198837_5	ENSG00000198837	ENSG00000198837	1	-	ENSG00000198837:s:153938900-153939045;ENSG00000198837:t:153937488-153937614	1																False	0	0	1	cassette^1
ENSG00000198837_6	ENSG00000198837	ENSG00000198837	1	-	ENSG00000198837:t:153933483-153933871;ENSG00000198837:s:153937488-153937614		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000198837_7	ENSG00000198837	ENSG00000198837	1	-	ENSG00000198837:s:153933483-153933871									1								False	0	0	1	ir^1
ENSG00000198837_8	ENSG00000198837	ENSG00000198837	1	-	ENSG00000198837:s:153932176-153933319										1							False	0	0	1	ale^1
ENSG00000254154_1	ENSG00000254154	ENSG00000254154	1	-	ENSG00000254154:t:178034705-178034801									2		2						True	0	1	4	ir^2|afe^2
ENSG00000254154_2	ENSG00000254154	ENSG00000254154	1	-	ENSG00000254154:s:178034705-178034801			1														False	0	0	1	alt3^1
ENSG00000254154_3	ENSG00000254154	ENSG00000254154	1	-	ENSG00000254154:s:177985860-177985929				1													False	0	0	1	alt5^1
ENSG00000254154_4	ENSG00000254154	ENSG00000254154	1	-	ENSG00000254154:s:177984956-177985062;ENSG00000254154:t:177971396-177971467								1									False	0	0	1	mxe^1
ENSG00000254154_5	ENSG00000254154	ENSG00000254154	1	-	ENSG00000254154:t:177933214-177933312;ENSG00000254154:s:177971396-177971467																1	False	0	0	1	multi_exon_spanning^1
ENSG00000254154_6	ENSG00000254154	ENSG00000254154	1	-	ENSG00000254154:s:177933214-177933312;ENSG00000254154:t:177932490-177932569	1																False	0	0	1	cassette^1
ENSG00000254154_7	ENSG00000254154	ENSG00000254154	1	-	ENSG00000254154:s:177932490-177932569										1							False	0	0	1	ale^1
ENSG00000066322_1	ENSG00000066322	ENSG00000066322	1	-	ENSG00000066322:s:43364324-43364460									1								False	0	0	1	ir^1
ENSG00000135750_1	ENSG00000135750	ENSG00000135750	1	+	ENSG00000135750:t:233630508-233630803											1						False	0	0	1	afe^1
ENSG00000134644_1	ENSG00000134644	ENSG00000134644	1	-	ENSG00000134644:t:30950127-30950261;ENSG00000134644:s:30964674-30964910																1	False	0	0	1	multi_exon_spanning^1
ENSG00000157077_1	ENSG00000157077	ENSG00000157077	1	+	ENSG00000157077:s:52216369-52216474				1													False	0	0	1	alt5^1
ENSG00000157077_2	ENSG00000157077	ENSG00000157077	1	+	ENSG00000157077:s:52233171-52233276;ENSG00000157077:t:52263773-52264047	1																False	0	0	1	cassette^1
ENSG00000204060_1	ENSG00000204060	ENSG00000204060	1	+	ENSG00000204060:t:41381616-41383590											1						False	0	0	1	afe^1
ENSG00000143127_1	ENSG00000143127	ENSG00000143127	1	-	ENSG00000143127:t:145907041-145907150											1						False	0	0	1	afe^1
ENSG00000143127_2	ENSG00000143127	ENSG00000143127	1	-	ENSG00000143127:s:145904052-145904200				1													False	0	0	1	alt5^1
ENSG00000143127_3	ENSG00000143127	ENSG00000143127	1	-	ENSG00000143127:t:145900790-145900993;ENSG00000143127:s:145902454-145902961		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000143127_4	ENSG00000143127	ENSG00000143127	1	-	ENSG00000143127:s:145900790-145900993			1														False	0	0	1	alt3^1
ENSG00000143127_5	ENSG00000143127	ENSG00000143127	1	-	ENSG00000143127:s:145896769-145896858;ENSG00000143127:t:145895983-145896096	1																False	0	0	1	cassette^1
ENSG00000143127_6	ENSG00000143127	ENSG00000143127	1	-	ENSG00000143127:t:145893540-145893635;ENSG00000143127:s:145895983-145896096								1									False	0	0	1	mxe^1
ENSG00000143127_7	ENSG00000143127	ENSG00000143127	1	-	ENSG00000143127:s:145893540-145893635										1							False	0	0	1	ale^1
ENSG00000069702_1	ENSG00000069702	ENSG00000069702	1	-	ENSG00000069702:t:91861471-91862047;ENSG00000069702:s:91861471-91862047												1		2	1		True	3	0	4	putative_ale^1|orphan_junc^2|other^1
ENSG00000069702_2	ENSG00000069702	ENSG00000069702	1	-	ENSG00000069702:t:91716568-91716708;ENSG00000069702:s:91727659-91727919																1	False	0	0	1	multi_exon_spanning^1
ENSG00000173614_1	ENSG00000173614	ENSG00000173614	1	+	ENSG00000173614:s:9981256-9981766			1														False	0	0	1	alt3^1
ENSG00000226251_1	ENSG00000226251	ENSG00000226251	1	-	ENSG00000226251:s:212233328-212233407;ENSG00000226251:t:212226436-212226632								1									False	0	0	1	mxe^1
ENSG00000171502_1	ENSG00000171502	ENSG00000171502	1	-	ENSG00000171502:s:85965009-85965062									1								False	0	0	1	ir^1
ENSG00000285853_1	ENSG00000285853	ENSG00000285853	1	+	ENSG00000285853:t:16521564-16521788;ENSG00000285853:s:16515034-16516310	1																False	0	0	1	cassette^1
ENSG00000286389_1	ENSG00000286389	ENSG00000286389	1	+	ENSG00000286389:t:227789105-227792179;ENSG00000286389:s:227787391-227787467		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000230021_1	ENSG00000230021	ENSG00000230021	1	-	ENSG00000230021:s:827670-827796;ENSG00000230021:t:586821-586955														3		1	True	3	0	4	orphan_junc^3|multi_exon_spanning^1
ENSG00000162894_1	ENSG00000162894	ENSG00000162894	1	-	ENSG00000162894:t:206921341-206921433											1						False	0	0	1	afe^1
ENSG00000215720_1	ENSG00000215720	ENSG00000215720	1	-	ENSG00000215720:s:15192750-15192845				1													False	0	0	1	alt5^1
ENSG00000286219_1	ENSG00000286219	ENSG00000286219	1	+	ENSG00000286219:s:149430934-149431015				1													False	0	0	1	alt5^1
ENSG00000228776_1	ENSG00000228776	ENSG00000228776	1	+	ENSG00000228776:s:42140635-42140695				1													False	0	0	1	alt5^1
ENSG00000152061_1	ENSG00000152061	ENSG00000152061	1	+	ENSG00000152061:s:174982834-174982905										1							False	0	0	1	ale^1
ENSG00000226476_1	ENSG00000226476	ENSG00000226476	1	-	ENSG00000226476:t:60519963-60524106;ENSG00000226476:s:60640011-60640258		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000237435_1	ENSG00000237435	ENSG00000237435	1	+	ENSG00000237435:t:96005757-96005867;ENSG00000237435:s:95937901-95938045		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000226208_1	ENSG00000226208	ENSG00000226208	1	-	ENSG00000226208:s:70720202-70720289				1													False	0	0	1	alt5^1
ENSG00000142676_1	ENSG00000142676	ENSG00000142676	1	+	ENSG00000142676:t:23694660-23695946;ENSG00000142676:s:23691742-23692060		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000230124_1	ENSG00000230124	ENSG00000230124	1	-	ENSG00000230124:s:180273614-180274112										1							False	0	0	1	ale^1
ENSG00000162390_1	ENSG00000162390	ENSG00000162390	1	+	ENSG00000162390:s:54608957-54610329										1							False	0	0	1	ale^1
ENSG00000187554_1	ENSG00000187554	ENSG00000187554	1	-	ENSG00000187554:s:223126858-223129566										1							False	0	0	1	ale^1
ENSG00000090621_1	ENSG00000090621	ENSG00000090621	1	-	ENSG00000090621:t:39560709-39562203;ENSG00000090621:s:39575759-39576790		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000231949_1	ENSG00000231949	ENSG00000231949	1	+	ENSG00000231949:s:30415825-30415873										1							False	0	0	1	ale^1
ENSG00000142959_1	ENSG00000142959	ENSG00000142959	1	-	ENSG00000142959:s:44784905-44784985										1							False	0	0	1	ale^1
ENSG00000224810_1	ENSG00000224810	ENSG00000224810	1	-	ENSG00000224810:s:182068317-182068370				1													False	0	0	1	alt5^1
ENSG00000235215_1	ENSG00000235215	ENSG00000235215	1	-	ENSG00000235215:s:59078032-59078116										1							False	0	0	1	ale^1
ENSG00000203897_1	ENSG00000203897	ENSG00000203897	1	+	ENSG00000203897:s:108858158-108858363			1														False	0	0	1	alt3^1
ENSG00000142864_1	ENSG00000142864	ENSG00000142864	1	-	ENSG00000142864:s:67424888-67424977			1														False	0	0	1	alt3^1
ENSG00000143669_1	ENSG00000143669	ENSG00000143669	1	-	ENSG00000143669:t:235866843-235866925;ENSG00000143669:s:235883187-235883724	1																False	0	0	1	cassette^1
ENSG00000224174_1	ENSG00000224174	ENSG00000224174	1	+	ENSG00000224174:s:16520694-16520787			1														False	0	0	1	alt3^1
ENSG00000227711_1	ENSG00000227711	ENSG00000227711	1	-	ENSG00000227711:s:227509878-227510007										1							False	0	0	1	ale^1
ENSG00000143036_1	ENSG00000143036	ENSG00000143036	1	+	ENSG00000143036:t:94820949-94821056											1						False	0	0	1	afe^1
ENSG00000143036_2	ENSG00000143036	ENSG00000143036	1	+	ENSG00000143036:s:94820949-94821056;ENSG00000143036:t:94825833-94825942	1																False	0	0	1	cassette^1
ENSG00000143036_3	ENSG00000143036	ENSG00000143036	1	+	ENSG00000143036:s:94825833-94825942			1														False	0	0	1	alt3^1
ENSG00000143036_4	ENSG00000143036	ENSG00000143036	1	+	ENSG00000143036:s:94827439-94827643				1													False	0	0	1	alt5^1
ENSG00000143036_5	ENSG00000143036	ENSG00000143036	1	+	ENSG00000143036:t:94857335-94857500;ENSG00000143036:s:94839948-94840037								1									False	0	0	1	mxe^1
ENSG00000143036_6	ENSG00000143036	ENSG00000143036	1	+	ENSG00000143036:s:94857335-94857500;ENSG00000143036:t:94888658-94888692		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000143036_7	ENSG00000143036	ENSG00000143036	1	+	ENSG00000143036:s:94889199-94889355									1								False	0	0	1	ir^1
ENSG00000143036_8	ENSG00000143036	ENSG00000143036	1	+	ENSG00000143036:s:94891130-94891267										1							False	0	0	1	ale^1
ENSG00000143437_1	ENSG00000143437	ENSG00000143437	1	-	ENSG00000143437:t:150858349-150858460											1						False	0	0	1	afe^1
ENSG00000271383_1	ENSG00000271383	ENSG00000271383	1	+	ENSG00000271383:t:149478880-149479094;ENSG00000271383:s:149475045-149476107															1		True	1	0	1	other^1
ENSG00000271383_2	ENSG00000271383	ENSG00000271383	1	+	ENSG00000271383:s:149480142-149480214				1													False	0	0	1	alt5^1
ENSG00000271383_3	ENSG00000271383	ENSG00000271383	1	+	ENSG00000271383:s:149480679-149480884;ENSG00000271383:t:149488905-149488956		1														1	False	1	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000271383_4	ENSG00000271383	ENSG00000271383	1	+	ENSG00000271383:s:149541193-149541244			1														False	0	0	1	alt3^1
ENSG00000271383_5	ENSG00000271383	ENSG00000271383	1	+	ENSG00000271383:t:149544300-149544408;ENSG00000271383:s:149541853-149542025								1									False	0	0	1	mxe^1
ENSG00000271383_6	ENSG00000271383	ENSG00000271383	1	+	ENSG00000271383:s:149549775-149549947;ENSG00000271383:t:149551327-149551499											1				1		False	0	0	2	afe^1
ENSG00000159176_1	ENSG00000159176	ENSG00000159176	1	-	ENSG00000159176:t:201496422-201496573											1						False	0	0	1	afe^1
ENSG00000226759_1	ENSG00000226759	ENSG00000226759	1	+	ENSG00000226759:s:57876172-57876643			1														False	0	0	1	alt3^1
ENSG00000282887_1	ENSG00000282887	ENSG00000282887	1	+	ENSG00000282887:t:110474708-110474980;ENSG00000282887:s:110472543-110472862								1									False	0	0	1	mxe^1
ENSG00000160856_1	ENSG00000160856	ENSG00000160856	1	-	ENSG00000160856:s:157680702-157680770										1							False	0	0	1	ale^1
ENSG00000116544_1	ENSG00000116544	ENSG00000116544	1	-	ENSG00000116544:s:34904277-34905434;ENSG00000116544:t:34886072-34886285								1									False	0	0	1	mxe^1
ENSG00000116731_1	ENSG00000116731	ENSG00000116731	1	+	ENSG00000116731:s:13816427-13816570				1													False	0	0	1	alt5^1
ENSG00000116521_1	ENSG00000116521	ENSG00000116521	1	-	ENSG00000116521:s:155261946-155262430				1													False	0	0	1	alt5^1
ENSG00000143374_1	ENSG00000143374	ENSG00000143374	1	+	ENSG00000143374:s:150488964-150489308;ENSG00000143374:t:150491589-150491718								1									False	0	0	1	mxe^1
ENSG00000143374_2	ENSG00000143374	ENSG00000143374	1	+	ENSG00000143374:s:150491589-150491718;ENSG00000143374:t:150496482-150496628	1																False	0	0	1	cassette^1
ENSG00000143374_3	ENSG00000143374	ENSG00000143374	1	+	ENSG00000143374:t:150499216-150499293;ENSG00000143374:s:150496810-150496908		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000116981_1	ENSG00000116981	ENSG00000116981	1	-	ENSG00000116981:s:39665521-39665650;ENSG00000116981:t:39651229-39659486								1									False	0	0	1	mxe^1
ENSG00000169224_1	ENSG00000169224	ENSG00000169224	1	+	ENSG00000169224:t:247519175-247519407											1						False	0	0	1	afe^1
ENSG00000196449_1	ENSG00000196449	ENSG00000196449	1	-	ENSG00000196449:s:37804302-37804444				1													False	0	0	1	alt5^1
ENSG00000187961_1	ENSG00000187961	ENSG00000187961	1	+	ENSG00000187961:t:964107-964180;ENSG00000187961:s:963032-963253								1									False	0	0	1	mxe^1
ENSG00000143552_1	ENSG00000143552	ENSG00000143552	1	-	ENSG00000143552:t:154143446-154143577											1						False	0	0	1	afe^1
ENSG00000084072_1	ENSG00000084072	ENSG00000084072	1	+	ENSG00000084072:s:39738879-39738931							1										False	1	0	1	alt3_5^1
ENSG00000196187_1	ENSG00000196187	ENSG00000196187	1	-	ENSG00000196187:t:225871076-225871113;ENSG00000196187:s:225877395-225877679								1									False	0	0	1	mxe^1
ENSG00000196187_2	ENSG00000196187	ENSG00000196187	1	-	ENSG00000196187:s:225871076-225871113				1													False	0	0	1	alt5^1
ENSG00000196187_3	ENSG00000196187	ENSG00000196187	1	-	ENSG00000196187:s:225867112-225867163			1														False	0	0	1	alt3^1
ENSG00000196187_4	ENSG00000196187	ENSG00000196187	1	-	ENSG00000196187:t:225852664-225852769																1	False	0	0	1	multi_exon_spanning^1
ENSG00000196187_5	ENSG00000196187	ENSG00000196187	1	-	ENSG00000196187:s:225849912-225850079										1							False	0	0	1	ale^1
ENSG00000291014_1	ENSG00000291014	ENSG00000291014	1	+	ENSG00000291014:t:86650158-86650397;ENSG00000291014:s:86648305-86648575	1																False	0	0	1	cassette^1
ENSG00000143862_1	ENSG00000143862	ENSG00000143862	1	-	ENSG00000143862:s:202137965-202138038									1								False	0	0	1	ir^1
ENSG00000143498_1	ENSG00000143498	ENSG00000143498	1	-	ENSG00000143498:s:222568829-222569424									1								False	0	0	1	ir^1
ENSG00000223344_1	ENSG00000223344	ENSG00000223344	1	-	ENSG00000223344:t:191858707-191859180											1						False	0	0	1	afe^1
ENSG00000214193_1	ENSG00000214193	ENSG00000214193	1	+	ENSG00000214193:t:36321056-36324977;ENSG00000214193:s:36306368-36306424		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000256407_1	ENSG00000256407	ENSG00000256407	1	-	ENSG00000256407:s:54172603-54172694;ENSG00000256407:t:54139753-54140106		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000158315_1	ENSG00000158315	ENSG00000158315	1	-	ENSG00000158315:s:38925954-38926837;ENSG00000158315:t:38915503-38915710	1																False	0	0	1	cassette^1
ENSG00000088035_1	ENSG00000088035	ENSG00000088035	1	+	ENSG00000088035:t:63428453-63429126																1	False	0	0	1	multi_exon_spanning^1
ENSG00000229699_1	ENSG00000229699	ENSG00000229699	1	+	ENSG00000229699:s:153174518-153174645										1							False	0	0	1	ale^1
ENSG00000231752_1	ENSG00000231752	ENSG00000231752	1	+	ENSG00000231752:t:121568776-121568791;ENSG00000231752:s:121562228-121562355		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000227712_1	ENSG00000227712	ENSG00000227712	1	-	ENSG00000227712:s:119327807-119327915;ENSG00000227712:t:119266617-119266695																1	False	0	0	1	multi_exon_spanning^1
ENSG00000184454_1	ENSG00000184454	ENSG00000184454	1	+	ENSG00000184454:t:24600940-24601024;ENSG00000184454:s:24589464-24589624	1																False	0	0	1	cassette^1
ENSG00000229846_1	ENSG00000229846	ENSG00000229846	1	+	ENSG00000229846:t:49174812-49175082;ENSG00000229846:s:49025595-49025665	1																False	0	0	1	cassette^1
ENSG00000018625_1	ENSG00000018625	ENSG00000018625	1	+	ENSG00000018625:s:160139893-160140058										1							False	0	0	1	ale^1
ENSG00000116473_1	ENSG00000116473	ENSG00000116473	1	+	ENSG00000116473:s:111703336-111703476									1								False	0	0	1	ir^1
ENSG00000116459_1	ENSG00000116459	ENSG00000116459	1	+	ENSG00000116459:s:111454211-111454356			1														False	0	0	1	alt3^1
ENSG00000230489_1	ENSG00000230489	ENSG00000230489	1	+	ENSG00000230489:s:107964443-107964504;ENSG00000230489:t:107994182-107994607	1																False	0	0	1	cassette^1
ENSG00000198400_1	ENSG00000198400	ENSG00000198400	1	+	ENSG00000198400:t:156866910-156866978;ENSG00000198400:s:156864728-156865063	1																False	0	0	1	cassette^1
ENSG00000143771_1	ENSG00000143771	ENSG00000143771	1	+	ENSG00000143771:s:224375795-224379459												12			1		True	4	0	13	putative_ale^12|other^1
ENSG00000232456_1	ENSG00000232456	ENSG00000232456	1	-	ENSG00000232456:t:16035178-16035458;ENSG00000232456:s:16036612-16036793	1																False	0	0	1	cassette^1
ENSG00000290735_1	ENSG00000290735	ENSG00000290735	1	-	ENSG00000290735:s:143884016-143885076;ENSG00000290735:t:143875171-143875309	1																False	0	0	1	cassette^1
ENSG00000132196_1	ENSG00000132196	ENSG00000132196	1	+	ENSG00000132196:s:162797802-162799937;ENSG00000132196:t:162802832-162803535	1																False	0	0	1	cassette^1
ENSG00000163393_1	ENSG00000163393	ENSG00000163393	1	+	ENSG00000163393:s:116064436-116064508										1							False	0	0	1	ale^1
ENSG00000134371_1	ENSG00000134371	ENSG00000134371	1	+	ENSG00000134371:s:193161122-193161190;ENSG00000134371:t:193212065-193212100								1									False	0	0	1	mxe^1
ENSG00000134371_2	ENSG00000134371	ENSG00000134371	1	+	ENSG00000134371:t:193236256-193236356													1		1		False	1	0	2	putative_afe^1
ENSG00000116793_1	ENSG00000116793	ENSG00000116793	1	-	ENSG00000116793:s:113749522-113749589;ENSG00000116793:t:113738110-113738268											1				1		False	0	0	2	afe^1
ENSG00000116793_2	ENSG00000116793	ENSG00000116793	1	-	ENSG00000116793:s:113738110-113738268			1														False	0	0	1	alt3^1
ENSG00000116793_3	ENSG00000116793	ENSG00000116793	1	-	ENSG00000116793:t:113713279-113715212;ENSG00000116793:s:113726418-113726574								1									False	0	0	1	mxe^1
ENSG00000116793_4	ENSG00000116793	ENSG00000116793	1	-	ENSG00000116793:s:113713279-113715212				1													False	0	0	1	alt5^1
ENSG00000116793_5	ENSG00000116793	ENSG00000116793	1	-	ENSG00000116793:s:113711940-113712113									1								False	0	0	1	ir^1
ENSG00000116793_6	ENSG00000116793	ENSG00000116793	1	-	ENSG00000116793:t:113699875-113700243;ENSG00000116793:s:113711746-113711835		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000116213_1	ENSG00000116213	ENSG00000116213	1	-	ENSG00000116213:s:3638750-3639625										1							False	0	0	1	ale^1
ENSG00000126091_1	ENSG00000126091	ENSG00000126091	1	+	ENSG00000126091:t:43707841-43708086											1						False	0	0	1	afe^1
ENSG00000239887_1	ENSG00000239887	ENSG00000239887	1	+	ENSG00000239887:t:162383182-162386812											1						False	0	0	1	afe^1
ENSG00000286185_1	ENSG00000286185	ENSG00000286185	1	+	ENSG00000286185:t:149455318-149455577											1						False	0	0	1	afe^1
ENSG00000286185_2	ENSG00000286185	ENSG00000286185	1	+	ENSG00000286185:s:149455318-149455577										1							False	0	0	1	ale^1
ENSG00000286185_3	ENSG00000286185	ENSG00000286185	1	+	ENSG00000286185:t:149477945-149478047				1													False	1	0	1	alt5^1
ENSG00000286185_4	ENSG00000286185	ENSG00000286185	1	+	ENSG00000286185:t:149487332-149487383;ENSG00000286185:s:149480679-149480884;ENSG00000286185:s:149487332-149487383;ENSG00000286185:s:149482175-149482226;ENSG00000286185:t:149488905-149488956		1													1	1	True	1	0	3	tandem_cassette^1|multi_exon_spanning^1|other^1
ENSG00000287224_1	ENSG00000287224	ENSG00000287224	1	-	ENSG00000287224:s:61589794-61589904									1								False	0	0	1	ir^1
ENSG00000271554_1	ENSG00000271554	ENSG00000271554	1	-	ENSG00000271554:t:36004018-36004091											1						False	0	0	1	afe^1
ENSG00000049247_1	ENSG00000049247	ENSG00000049247	1	-	ENSG00000049247:s:7846692-7846766									1								False	0	0	1	ir^1
ENSG00000132681_1	ENSG00000132681	ENSG00000132681	1	+	ENSG00000132681:s:160155045-160155248									1								False	0	0	1	ir^1
ENSG00000233154_1	ENSG00000233154	ENSG00000233154	1	-	ENSG00000233154:s:116428382-116428494									1								False	0	0	1	ir^1
ENSG00000269713_1	ENSG00000269713	ENSG00000269713	1	-	ENSG00000269713:s:149070934-149071139;ENSG00000269713:t:149062862-149062913		1														1	False	1	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000269713_2	ENSG00000269713	ENSG00000269713	1	-	ENSG00000269713:t:149058925-149059097;ENSG00000269713:s:149062862-149062913		1														1	False	1	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000116983_1	ENSG00000116983	ENSG00000116983	1	-	ENSG00000116983:t:39678648-39682733;ENSG00000116983:s:39684442-39684611	1																False	0	0	1	cassette^1
ENSG00000142961_1	ENSG00000142961	ENSG00000142961	1	-	ENSG00000142961:t:46610002-46610204											1						False	0	0	1	afe^1
ENSG00000116198_1	ENSG00000116198	ENSG00000116198	1	-	ENSG00000116198:t:3826708-3826744;ENSG00000116198:s:3829133-3829373	1																False	0	0	1	cassette^1
ENSG00000273112_1	ENSG00000273112	ENSG00000273112	1	+	ENSG00000273112:s:161513895-161513932									1								False	0	1	1	ir^1
ENSG00000116729_1	ENSG00000116729	ENSG00000116729	1	-	ENSG00000116729:t:68232194-68232545											1						False	0	0	1	afe^1
ENSG00000116729_2	ENSG00000116729	ENSG00000116729	1	-	ENSG00000116729:s:68231703-68231825;ENSG00000116729:t:68155099-68155260		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000116729_3	ENSG00000116729	ENSG00000116729	1	-	ENSG00000116729:s:68155099-68155260				1													False	0	0	1	alt5^1
ENSG00000116729_4	ENSG00000116729	ENSG00000116729	1	-	ENSG00000116729:t:68148136-68148199;ENSG00000116729:s:68153517-68153653								1									False	0	0	1	mxe^1
ENSG00000116729_5	ENSG00000116729	ENSG00000116729	1	-	ENSG00000116729:s:68148136-68148199			1														False	0	0	1	alt3^1
ENSG00000116729_6	ENSG00000116729	ENSG00000116729	1	-	ENSG00000116729:s:68145869-68146012;ENSG00000116729:t:68142604-68142862	1																False	0	0	1	cassette^1
